"","c_id","school","age","sex","SES_z","NAPLAN1_z","time","prev_dep","NAPLAN_z","prev_sdq"
"770.7",770,32,9.7924833,"female",-1.1789989,-1.1041598,7,2.444612,-1.6772168,15.54009
"771.3",771,32,7.7675424,"male",NA,-0.61999571,3,NA,-1.5215,5.0751853
"771.5",771,32,7.7675424,"male",NA,-0.61999571,5,NA,-0.23325078,11.142853
"771.7",771,32,7.7675424,"male",NA,-0.61999571,7,-1.8215328,-1.6505443,14.030416
"772.3",772,32,8.531312,"female",0.08991538,-0.50245595,3,-0.58982491,-0.040799133,8.6443787
"772.5",772,32,8.531312,"female",0.08991538,-0.50245595,5,NA,0.73548913,6.2159181
"772.7",772,32,8.531312,"female",0.08991538,-0.50245595,7,1.6911719,0.45917958,13.417434
"773.3",773,32,9.9025517,"female",NA,-0.25559986,3,4.2448959,-0.31391358,32.445225
"773.5",773,32,9.9025517,"female",NA,-0.25559986,5,-1.7786369,-1.1710087,15.499409
"773.7",773,32,9.9025517,"female",NA,-0.25559986,7,1.540141,-1.1457969,20.542511
"774.3",774,32,9.5560532,"male",-0.17607398,-0.27410087,3,1.9004312,-0.13530284,15.744491
"774.5",774,32,9.5560532,"male",-0.17607398,-0.27410087,5,NA,-1.7135986,3.1907856
"774.7",774,32,9.5560532,"male",-0.17607398,-0.27410087,7,2.0581362,0.1146773,20.739952
"775.3",775,32,7.1522279,"female",-0.73305494,-0.50530022,3,1.2980814,-0.068145297,22.909384
"775.5",775,32,7.1522279,"female",-0.73305494,-0.50530022,5,1.1799749,0.30929771,17.723309
"775.7",775,32,7.1522279,"female",-0.73305494,-0.50530022,7,-2.1606357,-0.84930551,12.963647
"776.3",776,32,8.7855072,"male",-1.1641108,1.3996106,3,2.1986012,-0.7126295,22.1164
"776.5",776,32,8.7855072,"male",-1.1641108,1.3996106,5,0.21536721,-0.37536433,18.998909
"776.7",776,32,8.7855072,"male",-1.1641108,1.3996106,7,0.067271091,-0.15525448,23.688871
"777.3",777,32,9.5726871,"male",0.65170288,0.96388626,3,NA,0.12551482,7.6799622
"777.5",777,32,9.5726871,"male",0.65170288,0.96388626,5,3.364409,0.39988264,16.330456
"777.7",777,32,9.5726871,"male",0.65170288,0.96388626,7,2.5437386,0.76184219,18.069235
"778.3",778,32,9.9057446,"female",0.2509509,0.24175569,3,0.60266352,-0.9028939,21.379099
"778.5",778,32,9.9057446,"female",0.2509509,0.24175569,5,0.61228716,-0.53637505,19.235455
"778.7",778,32,9.9057446,"female",0.2509509,0.24175569,7,0.662691,-1.1831936,17.280735
"779.3",779,32,8.991869,"male",-1.233059,0.064720705,3,-0.04853091,0.707178,15.820274
"779.5",779,32,8.991869,"male",-1.233059,0.064720705,5,2.3338859,1.0441077,16.899067
"779.7",779,32,8.991869,"male",-1.233059,0.064720705,7,0.57113147,1.0182179,15.629599
"780.3",780,32,7.8529773,"female",-1.461602,0.54525375,3,2.8258667,0.23089893,20.465286
"780.5",780,32,7.8529773,"female",-1.461602,0.54525375,5,1.395038,-0.52733779,21.023558
"780.7",780,32,7.8529773,"female",-1.461602,0.54525375,7,-0.66908264,0.92131495,18.744345
"781.3",781,33,7.9645667,"male",0.54579908,0.85436529,3,-1.7012656,0.5935567,13.161658
"781.5",781,33,7.9645667,"male",0.54579908,0.85436529,5,1.7474006,-1.0453993,25.597027
"781.7",781,33,7.9645667,"male",0.54579908,0.85436529,7,0.61787826,0.2562494,22.93342
"782.3",782,33,9.6638165,"female",0.5618664,0.20115228,3,-0.36665004,-1.1988525,13.515746
"782.5",782,33,9.6638165,"female",0.5618664,0.20115228,5,NA,-0.52050745,4.0929441
"782.7",782,33,9.6638165,"female",0.5618664,0.20115228,7,NA,-0.67524469,7.8335023
"783.3",783,33,8.732563,"male",0.013023341,0.14302766,3,NA,0.19790812,6.1603546
"783.5",783,33,8.732563,"male",0.013023341,0.14302766,5,NA,0.023740722,9.148284
"783.7",783,33,8.732563,"male",0.013023341,0.14302766,7,-0.3650777,1.8935266,14.041525
"784.3",784,33,9.9096508,"female",-1.835712,1.996195,3,3.0838583,-2.2993391,16.94277
"784.5",784,33,9.9096508,"female",-1.835712,1.996195,5,3.8299272,0.02958627,21.819965
"784.7",784,33,9.9096508,"female",-1.835712,1.996195,7,4.4474287,-0.10044417,25.564161
"785.3",785,33,7.1878362,"female",1.3378494,0.68751383,3,2.2488227,1.1944519,31.817669
"785.5",785,33,7.1878362,"female",1.3378494,0.68751383,5,-2.1232555,1.2574306,16.858231
"785.7",785,33,7.1878362,"female",1.3378494,0.68751383,7,2.8080144,1.2328886,31.582773
"786.3",786,33,8.0337944,"female",-0.69930512,-0.9757396,3,0.52426511,-0.24909315,15.363935
"786.5",786,33,8.0337944,"female",-0.69930512,-0.9757396,5,-0.88401914,0.15449734,12.647955
"786.7",786,33,8.0337944,"female",-0.69930512,-0.9757396,7,NA,-0.11979406,9.0793056
"787.3",787,33,9.4803591,"male",1.9215019,-0.15151516,3,-1.0520252,-1.7300363,14.964055
"787.5",787,33,9.4803591,"male",1.9215019,-0.15151516,5,0.65929067,-0.81708843,16.824003
"787.7",787,33,9.4803591,"male",1.9215019,-0.15151516,7,NA,-0.73990387,9.2271423
"788.3",788,33,7.7690887,"female",NA,0.041163091,3,-2.362191,-0.70097625,10.616807
"788.5",788,33,7.7690887,"female",NA,0.041163091,5,2.6162071,-0.80372798,25.779301
"788.7",788,33,7.7690887,"female",NA,0.041163091,7,NA,1.0434813,10.55625
"789.3",789,33,8.3121414,"male",0.57026327,0.10883076,3,-1.7009027,0.80964619,16.863304
"789.5",789,33,8.3121414,"male",0.57026327,0.10883076,5,0.59989619,0.73374218,17.955997
"789.7",789,33,8.3121414,"male",0.57026327,0.10883076,7,1.5112996,1.1460353,15.373384
"790.3",790,33,7.8658886,"male",-1.1260307,-1.4855726,3,0.34865871,-0.32621297,36.437027
"790.5",790,33,7.8658886,"male",-1.1260307,-1.4855726,5,0.17098539,-1.1690216,29.263622
"790.7",790,33,7.8658886,"male",-1.1260307,-1.4855726,7,0.11384149,-1.9568448,26.939394
"791.3",791,33,7.2715878,"male",0.39303929,-0.58977652,3,0.13846365,1.2311827,15.206753
"791.5",791,33,7.2715878,"male",0.39303929,-0.58977652,5,NA,0.054463405,5.7698874
"791.7",791,33,7.2715878,"male",0.39303929,-0.58977652,7,NA,2.1157854,11.581499
"792.3",792,33,9.4795895,"female",-0.78220767,-1.3499095,3,1.4421014,-2.8744333,27.698994
"792.5",792,33,9.4795895,"female",-0.78220767,-1.3499095,5,3.2008059,-2.1352973,28.139044
"792.7",792,33,9.4795895,"female",-0.78220767,-1.3499095,7,2.520268,-1.3503143,21.713333
"793.3",793,33,7.2331734,"male",2.4960942,-1.2751127,3,0.024001328,-1.0079553,14.486127
"793.5",793,33,7.2331734,"male",2.4960942,-1.2751127,5,-1.1528835,0.1722769,9.3891706
"793.7",793,33,7.2331734,"male",2.4960942,-1.2751127,7,0.83415049,-1.8869613,19.270714
"794.3",794,33,7.79421,"male",0.20679353,0.95970178,3,-0.60907698,2.6678605,23.173599
"794.5",794,33,7.79421,"male",0.20679353,0.95970178,5,-0.55642742,1.1620055,19.75877
"794.7",794,33,7.79421,"male",0.20679353,0.95970178,7,-0.48679611,1.7426167,16.589619
"795.3",795,33,7.4717226,"male",-0.68604743,0.25742725,3,1.4337195,-1.0791973,17.620647
"795.5",795,33,7.4717226,"male",-0.68604743,0.25742725,5,0.28346404,-1.4696566,14.060616
"795.7",795,33,7.4717226,"male",-0.68604743,0.25742725,7,NA,-0.36256495,9.9680853
"796.3",796,33,9.0710516,"male",0.12431582,1.3882127,3,NA,2.4005318,9.352725
"796.5",796,33,9.0710516,"male",0.12431582,1.3882127,5,NA,0.85780972,2.8267977
"796.7",796,33,9.0710516,"male",0.12431582,1.3882127,7,NA,0.0067592259,10.305239
"797.3",797,33,7.9758401,"male",-0.30116579,1.5798653,3,1.4023068,2.0343714,17.062347
"797.5",797,33,7.9758401,"male",-0.30116579,1.5798653,5,3.2821188,-0.69904214,23.428667
"797.7",797,33,7.9758401,"male",-0.30116579,1.5798653,7,1.5134008,0.33010128,19.577642
"798.3",798,33,8.2373333,"male",-1.1209863,2.3298907,3,-0.60598689,1.4257842,11.930402
"798.5",798,33,8.2373333,"male",-1.1209863,2.3298907,5,-0.86781156,-0.055722337,10.71334
"798.7",798,33,8.2373333,"male",-1.1209863,2.3298907,7,-0.1145809,1.8155227,16.106104
"799.3",799,33,9.439106,"male",NA,0.69873446,3,-1.4774959,0.071138613,11.207932
"799.5",799,33,9.439106,"male",NA,0.69873446,5,-0.47833276,-0.63838291,12.074106
"799.7",799,33,9.439106,"male",NA,0.69873446,7,NA,-0.31398544,10.378842
"800.3",800,33,7.1635079,"female",-1.2058187,-0.65817654,3,NA,1.5578309,6.4977317
"800.5",800,33,7.1635079,"female",-1.2058187,-0.65817654,5,NA,0.108727,7.8443933
"800.7",800,33,7.1635079,"female",-1.2058187,-0.65817654,7,NA,0.027902218,6.3377681
"801.3",801,33,8.0684261,"female",1.3921076,-0.098790057,3,-0.39755768,0.61923528,23.799314
"801.5",801,33,8.0684261,"female",1.3921076,-0.098790057,5,-0.69921559,0.12405521,21.843412
"801.7",801,33,8.0684261,"female",1.3921076,-0.098790057,7,1.1020074,0.61779332,18.538717
"802.3",802,33,9.4507065,"female",-0.27367708,-1.2164911,3,3.2834718,-1.2932556,35.174076
"802.5",802,33,9.4507065,"female",-0.27367708,-1.2164911,5,-2.7588704,-1.4793688,15.19959
"802.7",802,33,9.4507065,"female",-0.27367708,-1.2164911,7,1.5898511,-0.63430238,23.304195
"803.3",803,33,9.3998652,"female",1.6598687,0.059179403,3,-0.74035621,-0.74215198,15.81829
"803.5",803,33,9.3998652,"female",1.6598687,0.059179403,5,NA,-0.53134555,7.2775617
"803.7",803,33,9.3998652,"female",1.6598687,0.059179403,7,NA,-0.58677077,4.5110903
"804.3",804,33,7.9194617,"female",-1.5661677,-0.11155795,3,0.60044426,-0.41767108,15.475269
"804.5",804,33,7.9194617,"female",-1.5661677,-0.11155795,5,-0.81070226,-1.0898079,15.500852
"804.7",804,33,7.9194617,"female",-1.5661677,-0.11155795,7,1.56801,0.70711637,20.700258
"805.3",805,33,7.8585949,"male",-0.97809923,1.6069831,3,NA,1.4081146,6.8604612
"805.5",805,33,7.8585949,"male",-0.97809923,1.6069831,5,NA,1.7060351,4.903656
"805.7",805,33,7.8585949,"male",-0.97809923,1.6069831,7,-0.27760354,3.3683197,14.642321
"806.3",806,33,7.2653508,"female",0.30136648,-0.13575695,3,-0.38537782,-0.50949901,17.262756
"806.5",806,33,7.2653508,"female",0.30136648,-0.13575695,5,-1.5112923,0.24032451,13.652032
"806.7",806,33,7.2653508,"female",0.30136648,-0.13575695,7,NA,0.81450766,7.4230161
"807.3",807,33,7.0877914,"male",0.22296664,0.2966274,3,0.37913617,0.6929518,13.15755
"807.5",807,33,7.0877914,"male",0.22296664,0.2966274,5,-1.8555921,-1.8528069,11.615299
"807.7",807,33,7.0877914,"male",0.22296664,0.2966274,7,-1.95024,0.94261581,11.005633
"808.3",808,33,8.853179,"female",0.20262407,-0.22891733,3,NA,-0.50544524,-0.14269195
"808.5",808,33,8.853179,"female",0.20262407,-0.22891733,5,2.3683779,0.071979232,18.07394
"808.7",808,33,8.853179,"female",0.20262407,-0.22891733,7,NA,-0.00056551018,0.90171677
"809.3",809,33,8.3311253,"female",-0.52335733,2.0452368,3,-0.62610143,2.518374,20.161383
"809.5",809,33,8.3311253,"female",-0.52335733,2.0452368,5,-2.5595047,0.26173884,18.116665
"809.7",809,33,8.3311253,"female",-0.52335733,2.0452368,7,0.096691653,2.0827265,20.483358
"810.3",810,33,7.7239084,"male",NA,0.87508655,3,1.2041763,1.9552219,16.125473
"810.5",810,33,7.7239084,"male",NA,0.87508655,5,0.4869251,0.37139425,20.436996
"810.7",810,33,7.7239084,"male",NA,0.87508655,7,0.42831308,0.19879793,19.639469
"811.3",811,34,8.6302853,"female",1.0145767,0.39993638,3,-0.18669985,2.7344446,22.453117
"811.5",811,34,8.6302853,"female",1.0145767,0.39993638,5,4.2817197,1.0212436,33.389164
"811.7",811,34,8.6302853,"female",1.0145767,0.39993638,7,2.9665468,0.99493986,23.813667
"812.3",812,34,8.2761889,"female",-0.25993368,-0.60607636,3,-0.86365891,-0.75750458,15.240035
"812.5",812,34,8.2761889,"female",-0.25993368,-0.60607636,5,-0.75269848,0.60579461,20.136223
"812.7",812,34,8.2761889,"female",-0.25993368,-0.60607636,7,0.51112282,0.51715809,18.708519
"813.3",813,34,9.7850599,"female",0.012907033,0.23236187,3,NA,1.0654874,6.9136043
"813.5",813,34,9.7850599,"female",0.012907033,0.23236187,5,2.5424957,1.5113544,15.132512
"813.7",813,34,9.7850599,"female",0.012907033,0.23236187,7,NA,0.73947978,13.573721
"814.3",814,34,9.6427174,"female",-1.6765993,-1.2029089,3,-1.8378299,-0.74176455,18.145708
"814.5",814,34,9.6427174,"female",-1.6765993,-1.2029089,5,1.4551272,-1.3283348,25.320555
"814.7",814,34,9.6427174,"female",-1.6765993,-1.2029089,7,-0.89042383,0.66433465,23.432436
"815.3",815,34,8.3608503,"male",-0.21416707,-0.32281786,3,1.2306122,1.6620978,11.392345
"815.5",815,34,8.3608503,"male",-0.21416707,-0.32281786,5,1.6404588,0.66427028,16.629719
"815.7",815,34,8.3608503,"male",-0.21416707,-0.32281786,7,NA,1.5551895,3.5768933
"816.3",816,34,9.7370033,"female",2.0288174,1.2545826,3,-2.4601703,0.19033785,10.734013
"816.5",816,34,9.7370033,"female",2.0288174,1.2545826,5,-1.9120034,-0.23098105,20.560261
"816.7",816,34,9.7370033,"female",2.0288174,1.2545826,7,-1.4134169,-0.63626504,19.820236
"817.3",817,34,7.9230909,"female",-0.80606169,-0.61695433,3,1.8137977,-0.52170169,14.621471
"817.5",817,34,7.9230909,"female",-0.80606169,-0.61695433,5,NA,-2.3362837,5.1639967
"817.7",817,34,7.9230909,"female",-0.80606169,-0.61695433,7,NA,-1.8244498,14.308952
"818.3",818,34,8.3734312,"female",NA,0.59041005,3,1.540696,2.211036,15.82285
"818.5",818,34,8.3734312,"female",NA,0.59041005,5,1.4569422,1.1784573,17.050234
"818.7",818,34,8.3734312,"female",NA,0.59041005,7,4.1967053,-0.091001838,22.531765
"819.3",819,34,9.1004257,"male",1.6076349,1.2215275,3,0.69152308,1.042575,17.869308
"819.5",819,34,9.1004257,"male",1.6076349,1.2215275,5,NA,1.0849355,4.8124123
"819.7",819,34,9.1004257,"male",1.6076349,1.2215275,7,NA,0.36311671,6.381948
"820.3",820,34,8.0667686,"male",2.5204387,1.0381694,3,1.5909439,1.3104827,19.195795
"820.5",820,34,8.0667686,"male",2.5204387,1.0381694,5,NA,1.8904959,7.0354013
"820.7",820,34,8.0667686,"male",2.5204387,1.0381694,7,-0.050554983,0.84302896,12.53547
"821.3",821,34,9.5906353,"female",NA,-0.54620999,3,-0.97699898,0.010685156,12.125632
"821.5",821,34,9.5906353,"female",NA,-0.54620999,5,-0.57991225,-0.21837066,11.795553
"821.7",821,34,9.5906353,"female",NA,-0.54620999,7,2.4401293,0.56479454,18.914547
"822.3",822,34,7.881701,"female",-0.011646558,-0.71639913,3,0.91045052,0.44697607,21.14863
"822.5",822,34,7.881701,"female",-0.011646558,-0.71639913,5,2.096034,-0.70820206,17.770859
"822.7",822,34,7.881701,"female",-0.011646558,-0.71639913,7,-0.54727048,0.50749969,20.424656
"823.3",823,34,8.9344912,"male",NA,0.13803616,3,-0.096735321,1.7219174,16.461403
"823.5",823,34,8.9344912,"male",NA,0.13803616,5,0.2430364,0.68284309,15.146008
"823.7",823,34,8.9344912,"male",NA,0.13803616,7,NA,1.6085396,8.6065607
"824.3",824,34,9.6130867,"male",-1.1380591,-0.38272539,3,NA,0.35611516,6.9608774
"824.5",824,34,9.6130867,"male",-1.1380591,-0.38272539,5,0.15040916,-0.27576402,14.371553
"824.7",824,34,9.6130867,"male",-1.1380591,-0.38272539,7,NA,-2.0701354,-0.63030684
"825.3",825,34,9.545476,"male",-0.14150986,-1.0637534,3,NA,-1.7868109,11.65497
"825.5",825,34,9.545476,"male",-0.14150986,-1.0637534,5,1.5782892,-2.907263,13.848022
"825.7",825,34,9.545476,"male",-0.14150986,-1.0637534,7,-0.46765578,-1.2042691,15.865547
"826.3",826,34,7.0534401,"male",-0.050448261,0.72325605,3,NA,0.81207931,12.135934
"826.5",826,34,7.0534401,"male",-0.050448261,0.72325605,5,0.90344262,-0.64117956,18.567574
"826.7",826,34,7.0534401,"male",-0.050448261,0.72325605,7,NA,-0.16073823,12.361267
"827.3",827,34,9.7078285,"female",0.19553435,0.36984617,3,0.65125215,-0.29513344,27.035557
"827.5",827,34,9.7078285,"female",0.19553435,0.36984617,5,-1.0467432,-0.7780754,13.038561
"827.7",827,34,9.7078285,"female",0.19553435,0.36984617,7,2.2050104,-0.47296503,29.193419
"828.3",828,34,7.1925101,"female",-0.81464803,-1.385143,3,-0.18165989,0.45039749,12.082566
"828.5",828,34,7.1925101,"female",-0.81464803,-1.385143,5,2.6602218,-0.3718273,18.413904
"828.7",828,34,7.1925101,"female",-0.81464803,-1.385143,7,-0.033782534,0.032418478,14.926794
"829.3",829,34,9.1986408,"male",0.2536526,-0.11636518,3,-3.8524957,1.0278959,12.495497
"829.5",829,34,9.1986408,"male",0.2536526,-0.11636518,5,-1.9697585,1.295871,18.014482
"829.7",829,34,9.1986408,"male",0.2536526,-0.11636518,7,NA,0.32027334,10.452432
"830.3",830,34,9.9614058,"female",-0.38483006,-1.0889356,3,1.1766262,-0.94186586,15.177141
"830.5",830,34,9.9614058,"female",-0.38483006,-1.0889356,5,2.0552335,-1.4807193,15.529252
"830.7",830,34,9.9614058,"female",-0.38483006,-1.0889356,7,NA,-1.6748137,10.777704
"831.3",831,34,8.8440428,"female",NA,0.080443859,3,0.11637807,0.98622882,18.09165
"831.5",831,34,8.8440428,"female",NA,0.080443859,5,-2.6193614,0.15914308,11.848937
"831.7",831,34,8.8440428,"female",NA,0.080443859,7,0.72456223,0.44263044,16.421488
"832.3",832,34,9.1713858,"female",-1.7035536,0.39728513,3,0.95949745,2.488353,24.940914
"832.5",832,34,9.1713858,"female",-1.7035536,0.39728513,5,-0.038539957,1.3585553,19.510454
"832.7",832,34,9.1713858,"female",-1.7035536,0.39728513,7,-0.090287834,1.8906676,20.947851
"833.3",833,34,9.2322245,"male",0.55051261,-0.23172744,3,-0.95958728,-0.23651619,9.5116606
"833.5",833,34,9.2322245,"male",0.55051261,-0.23172744,5,2.1678951,0.9685412,20.219221
"833.7",833,34,9.2322245,"male",0.55051261,-0.23172744,7,NA,-0.051072143,11.151671
"834.3",834,34,8.0835438,"female",2.0513186,1.5001851,3,0.66128868,0.7401126,16.247908
"834.5",834,34,8.0835438,"female",2.0513186,1.5001851,5,NA,1.3538058,9.7589111
"834.7",834,34,8.0835438,"female",2.0513186,1.5001851,7,NA,0.96124732,10.336895
"835.3",835,34,7.7688498,"female",0.45944658,0.34253579,3,-2.8406081,-0.30209485,17.803776
"835.5",835,34,7.7688498,"female",0.45944658,0.34253579,5,-0.32990187,0.74461991,18.323744
"835.7",835,34,7.7688498,"female",0.45944658,0.34253579,7,-1.1624324,0.35752681,15.34703
"836.3",836,34,7.3688483,"female",-0.42983687,0.20390968,3,-0.52233255,0.90038139,16.409573
"836.5",836,34,7.3688483,"female",-0.42983687,0.20390968,5,1.9366204,0.89957845,22.564272
"836.7",836,34,7.3688483,"female",-0.42983687,0.20390968,7,NA,0.84551704,12.198807
"837.3",837,34,8.4257107,"male",-0.5561682,0.74450207,3,2.4316337,0.57865018,13.522527
"837.5",837,34,8.4257107,"male",-0.5561682,0.74450207,5,3.1548336,-0.26051852,14.640827
"837.7",837,34,8.4257107,"male",-0.5561682,0.74450207,7,NA,0.98217213,10.187967
"838.3",838,34,8.0177155,"female",1.1254236,1.4047587,3,-1.1209351,2.9339964,8.8878899
"838.5",838,34,8.0177155,"female",1.1254236,1.4047587,5,0.39141688,1.6260998,14.314508
"838.7",838,34,8.0177155,"female",1.1254236,1.4047587,7,0.28632906,3.1421127,16.400873
"839.3",839,34,8.3916101,"male",-0.22793892,-0.031063035,3,-1.2352723,0.73051751,16.598032
"839.5",839,34,8.3916101,"male",-0.22793892,-0.031063035,5,-1.4500995,0.80568349,14.903778
"839.7",839,34,8.3916101,"male",-0.22793892,-0.031063035,7,0.50719237,0.62082255,23.264513
"840.3",840,34,7.407846,"male",NA,-3.6083057,3,NA,-1.8266189,10.858812
"840.5",840,34,7.407846,"male",NA,-3.6083057,5,1.8265988,-3.1699767,20.775736
"840.7",840,34,7.407846,"male",NA,-3.6083057,7,-0.55463386,-2.1467886,15.242932
"841.3",841,35,7.7881193,"female",0.34850302,0.92053401,3,NA,0.26977843,6.0060005
"841.5",841,35,7.7881193,"female",0.34850302,0.92053401,5,1.2730457,-0.07932578,14.895885
"841.7",841,35,7.7881193,"female",0.34850302,0.92053401,7,NA,0.89453638,3.1134973
"842.3",842,35,9.5053244,"female",-0.76509118,-1.4568151,3,-0.7652148,-2.1296031,13.056259
"842.5",842,35,9.5053244,"female",-0.76509118,-1.4568151,5,2.001374,-1.7706691,16.323921
"842.7",842,35,9.5053244,"female",-0.76509118,-1.4568151,7,NA,-1.5920888,5.4167814
"843.3",843,35,7.3705406,"male",-0.059462026,-0.82910693,3,2.6926253,-1.0226374,24.862093
"843.5",843,35,7.3705406,"male",-0.059462026,-0.82910693,5,NA,-0.70865929,9.3957405
"843.7",843,35,7.3705406,"male",-0.059462026,-0.82910693,7,NA,-0.60116434,10.098886
"844.3",844,35,9.6001396,"female",-0.20314091,1.1237295,3,3.7447982,0.060158703,22.220987
"844.5",844,35,9.6001396,"female",-0.20314091,1.1237295,5,0.42492276,1.8210219,19.138792
"844.7",844,35,9.6001396,"female",-0.20314091,1.1237295,7,1.219686,1.0383071,16.629053
"845.3",845,35,7.3800473,"male",-1.4330366,-0.82205313,3,1.0708512,-0.93722171,22.367014
"845.5",845,35,7.3800473,"male",-1.4330366,-0.82205313,5,0.085250542,0.31732446,21.243486
"845.7",845,35,7.3800473,"male",-1.4330366,-0.82205313,7,1.5965803,-1.2577308,15.728343
"846.3",846,35,8.4829645,"male",-0.68027884,-0.64598018,3,NA,-1.2159832,6.9228296
"846.5",846,35,8.4829645,"male",-0.68027884,-0.64598018,5,NA,-0.13118272,6.530025
"846.7",846,35,8.4829645,"male",-0.68027884,-0.64598018,7,NA,-1.3496954,5.7454138
"847.3",847,35,7.170207,"male",0.25405824,1.0361656,3,-2.162194,-0.45086148,17.106112
"847.5",847,35,7.170207,"male",0.25405824,1.0361656,5,NA,-0.31759113,11.945473
"847.7",847,35,7.170207,"male",0.25405824,1.0361656,7,NA,-0.60084748,7.545876
"848.3",848,35,9.4191093,"female",NA,0.22414301,3,1.9271981,1.108902,28.332544
"848.5",848,35,9.4191093,"female",NA,0.22414301,5,0.23582248,0.9482463,21.650309
"848.7",848,35,9.4191093,"female",NA,0.22414301,7,3.6481385,-0.042114198,32.402668
"849.3",849,35,9.1029444,"female",0.96179616,2.4724488,3,0.67936277,2.5946379,24.296041
"849.5",849,35,9.1029444,"female",0.96179616,2.4724488,5,-1.0314722,0.95085424,22.62084
"849.7",849,35,9.1029444,"female",0.96179616,2.4724488,7,0.9591105,0.71593535,24.655504
"850.3",850,35,7.1324844,"female",1.5074542,1.478701,3,-0.41189045,0.71018535,14.615127
"850.5",850,35,7.1324844,"female",1.5074542,1.478701,5,1.7729255,0.41534087,23.433359
"850.7",850,35,7.1324844,"female",1.5074542,1.478701,7,0.27421528,0.93598014,18.784264
"851.3",851,35,8.293849,"male",0.69710028,1.8700211,3,4.2352004,1.4277798,30.958755
"851.5",851,35,8.293849,"male",0.69710028,1.8700211,5,0.4818874,0.94909471,21.777821
"851.7",851,35,8.293849,"male",0.69710028,1.8700211,7,2.4566035,0.56096905,21.55547
"852.3",852,35,8.7378254,"female",-0.62185395,-0.55539238,3,0.46026421,-0.93823129,21.535168
"852.5",852,35,8.7378254,"female",-0.62185395,-0.55539238,5,1.6713028,-0.22424527,23.117599
"852.7",852,35,8.7378254,"female",-0.62185395,-0.55539238,7,3.925153,-1.5690595,23.127247
"853.3",853,35,7.3592939,"male",-0.29048854,0.85629284,3,-1.6600069,0.96076548,12.702074
"853.5",853,35,7.3592939,"male",-0.29048854,0.85629284,5,-1.5557187,1.2046576,11.651306
"853.7",853,35,7.3592939,"male",-0.29048854,0.85629284,7,-2.4721889,0.057400286,11.059206
"854.3",854,35,8.6790047,"male",-0.47023988,1.3717803,3,-0.49161315,0.79559952,22.146048
"854.5",854,35,8.6790047,"male",-0.47023988,1.3717803,5,-1.0200013,-0.052642945,21.649603
"854.7",854,35,8.6790047,"male",-0.47023988,1.3717803,7,2.0222797,0.49780563,29.291504
"855.3",855,35,9.9983368,"male",1.7397454,-0.56421804,3,0.44565362,0.13159963,15.681453
"855.5",855,35,9.9983368,"male",1.7397454,-0.56421804,5,1.190262,-0.56815559,20.397987
"855.7",855,35,9.9983368,"male",1.7397454,-0.56421804,7,0.94929892,-0.60757327,17.62158
"856.3",856,35,7.1139784,"male",0.36680189,-0.70201027,3,4.4114156,0.43266842,22.122787
"856.5",856,35,7.1139784,"male",0.36680189,-0.70201027,5,1.9026438,0.21121141,21.195206
"856.7",856,35,7.1139784,"male",0.36680189,-0.70201027,7,3.9848433,0.36486968,19.543987
"857.3",857,35,8.0064964,"female",0.83758396,0.45233184,3,-1.0206488,-0.30491161,13.405681
"857.5",857,35,8.0064964,"female",0.83758396,0.45233184,5,NA,0.26733139,6.7941217
"857.7",857,35,8.0064964,"female",0.83758396,0.45233184,7,NA,2.2475061,10.073552
"858.3",858,35,9.5155363,"female",-0.27970031,-1.0150641,3,NA,-0.76297802,7.8368831
"858.5",858,35,9.5155363,"female",-0.27970031,-1.0150641,5,0.71677893,-0.070823655,9.7495193
"858.7",858,35,9.5155363,"female",-0.27970031,-1.0150641,7,NA,-0.3939935,6.1228151
"859.3",859,35,8.8200445,"male",0.14850377,-0.13701393,3,-2.3336287,1.6768956,10.097354
"859.5",859,35,8.8200445,"male",0.14850377,-0.13701393,5,0.82084417,1.2820456,23.511023
"859.7",859,35,8.8200445,"male",0.14850377,-0.13701393,7,NA,0.73024458,12.16724
"860.3",860,35,9.0517931,"female",-1.5757132,-0.31233677,3,0.56108159,-0.037980027,18.371552
"860.5",860,35,9.0517931,"female",-1.5757132,-0.31233677,5,0.54563278,1.3548784,18.264774
"860.7",860,35,9.0517931,"female",-1.5757132,-0.31233677,7,2.6435733,0.77822685,25.302465
"861.3",861,35,9.6488686,"female",-0.5775395,-1.0607671,3,0.27034321,-2.8912246,13.87667
"861.5",861,35,9.6488686,"female",-0.5775395,-1.0607671,5,NA,-0.21074924,8.9635887
"861.7",861,35,9.6488686,"female",-0.5775395,-1.0607671,7,-3.263705,-1.219666,6.418149
"862.3",862,35,9.5116796,"male",0.49215621,0.4565317,3,NA,-0.36124524,7.4505625
"862.5",862,35,9.5116796,"male",0.49215621,0.4565317,5,NA,0.93714255,7.1040349
"862.7",862,35,9.5116796,"male",0.49215621,0.4565317,7,-0.053321034,-0.39809787,17.837309
"863.3",863,35,7.2647505,"female",0.045532923,-0.49062374,3,-0.77901495,-0.36120307,10.393019
"863.5",863,35,7.2647505,"female",0.045532923,-0.49062374,5,NA,-0.37354377,7.1057014
"863.7",863,35,7.2647505,"female",0.045532923,-0.49062374,7,1.7220638,-1.4211913,18.707348
"864.3",864,35,9.2227507,"male",-0.126087,-0.98223233,3,-0.71132213,1.0096281,11.705091
"864.5",864,35,9.2227507,"male",-0.126087,-0.98223233,5,NA,1.0235952,7.110405
