"","c_id","school","age","sex","SES_z","NAPLAN1_z","time","prev_dep","NAPLAN_z","prev_sdq"
"763.7",763,32,9.9391794,"male",-1.1818068,0.54242975,7,-3.9393575,-0.67569602,18.178837
"764.3",764,32,9.5427752,"male",-2.2643631,-1.6002494,3,-0.81453508,-1.0357332,20.487024
"764.5",764,32,9.5427752,"male",-2.2643631,-1.6002494,5,2.7994728,-0.79889482,27.464865
"764.7",764,32,9.5427752,"male",-2.2643631,-1.6002494,7,1.5099891,-0.89813715,27.580677
"765.3",765,32,7.1759677,"female",-0.56213289,-0.82805717,3,-1.1402946,0.0092164371,13.177677
"765.5",765,32,7.1759677,"female",-0.56213289,-0.82805717,5,1.0367379,-0.82630569,17.279024
"765.7",765,32,7.1759677,"female",-0.56213289,-0.82805717,7,2.7952406,-1.1064233,17.987206
"766.3",766,32,8.5527267,"male",-0.44894961,0.90047127,3,0.55927426,0.60682619,16.327757
"766.5",766,32,8.5527267,"male",-0.44894961,0.90047127,5,NA,0.77724206,13.205028
"766.7",766,32,8.5527267,"male",-0.44894961,0.90047127,7,NA,-0.29526523,8.0550442
"767.3",767,32,8.2388706,"female",1.3251761,0.040636495,3,1.501583,1.2082827,22.035017
"767.5",767,32,8.2388706,"female",1.3251761,0.040636495,5,0.49004456,-0.71788543,17.968493
"767.7",767,32,8.2388706,"female",1.3251761,0.040636495,7,NA,0.88227975,11.384426
"768.3",768,32,7.3756723,"male",0.78741932,0.29303575,3,NA,1.9084625,5.6340423
"768.5",768,32,7.3756723,"male",0.78741932,0.29303575,5,NA,0.48381221,8.1291094
"768.7",768,32,7.3756723,"male",0.78741932,0.29303575,7,-2.0765529,0.345258,15.6181
"769.3",769,32,9.1145611,"female",2.2863655,-0.3727687,3,NA,-2.8918328,8.557272
"769.5",769,32,9.1145611,"female",2.2863655,-0.3727687,5,-3.0024073,-1.2361289,17.456732
"769.7",769,32,9.1145611,"female",2.2863655,-0.3727687,7,-0.39458656,-0.97352076,18.454535
"770.3",770,32,9.7924833,"female",-1.1789989,-1.1041598,3,2.8351328,-0.48963037,25.372164
"770.5",770,32,9.7924833,"female",-1.1789989,-1.1041598,5,1.6314344,0.080155239,16.403687
"770.7",770,32,9.7924833,"female",-1.1789989,-1.1041598,7,2.444612,-1.5134242,15.54009
"771.3",771,32,7.7675424,"male",NA,-0.61999571,3,NA,-1.3716686,5.0751853
"771.5",771,32,7.7675424,"male",NA,-0.61999571,5,NA,-0.23589422,11.142853
"771.7",771,32,7.7675424,"male",NA,-0.61999571,7,-1.8215328,-1.7026515,14.030416
"772.3",772,32,8.531312,"female",0.08991538,-0.50245595,3,-0.58982491,-0.033539318,8.6443787
"772.5",772,32,8.531312,"female",0.08991538,-0.50245595,5,NA,0.73404342,6.2159181
"772.7",772,32,8.531312,"female",0.08991538,-0.50245595,7,1.6911719,0.56102288,13.417434
"773.3",773,32,9.9025517,"female",NA,-0.25559986,3,4.2448959,-0.18145557,32.445225
"773.5",773,32,9.9025517,"female",NA,-0.25559986,5,-1.7786369,-1.1763308,15.499409
"773.7",773,32,9.9025517,"female",NA,-0.25559986,7,1.540141,-1.0551422,20.542511
"774.3",774,32,9.5560532,"male",-0.17607398,-0.27410087,3,1.9004312,-0.11610111,15.744491
"774.5",774,32,9.5560532,"male",-0.17607398,-0.27410087,5,NA,-1.7049495,3.1907856
"774.7",774,32,9.5560532,"male",-0.17607398,-0.27410087,7,2.0581362,0.24541676,20.739952
"775.3",775,32,7.1522279,"female",-0.73305494,-0.50530022,3,1.2980814,-0.062066726,22.909384
"775.5",775,32,7.1522279,"female",-0.73305494,-0.50530022,5,1.1799749,0.34424832,17.723309
"775.7",775,32,7.1522279,"female",-0.73305494,-0.50530022,7,-2.1606357,-0.90451902,12.963647
"776.3",776,32,8.7855072,"male",-1.1641108,1.3996106,3,2.1986012,-0.68451512,22.1164
"776.5",776,32,8.7855072,"male",-1.1641108,1.3996106,5,0.21536721,-0.37085488,18.998909
"776.7",776,32,8.7855072,"male",-1.1641108,1.3996106,7,0.067271091,-0.15218656,23.688871
"777.3",777,32,9.5726871,"male",0.65170288,0.96388626,3,NA,0.13096312,7.6799622
"777.5",777,32,9.5726871,"male",0.65170288,0.96388626,5,3.364409,0.56567961,16.330456
"777.7",777,32,9.5726871,"male",0.65170288,0.96388626,7,2.5437386,0.93454587,18.069235
"778.3",778,32,9.9057446,"female",0.2509509,0.24175569,3,0.60266352,-0.9038437,21.379099
"778.5",778,32,9.9057446,"female",0.2509509,0.24175569,5,0.61228716,-0.52136755,19.235455
"778.7",778,32,9.9057446,"female",0.2509509,0.24175569,7,0.662691,-1.14942,17.280735
"779.3",779,32,8.991869,"male",-1.233059,0.064720705,3,-0.04853091,0.7075389,15.820274
"779.5",779,32,8.991869,"male",-1.233059,0.064720705,5,2.3338859,1.1374748,16.899067
"779.7",779,32,8.991869,"male",-1.233059,0.064720705,7,0.57113147,1.0468546,15.629599
"780.3",780,32,7.8529773,"female",-1.461602,0.54525375,3,2.8258667,0.28298756,20.465286
"780.5",780,32,7.8529773,"female",-1.461602,0.54525375,5,1.395038,-0.48331693,21.023558
"780.7",780,32,7.8529773,"female",-1.461602,0.54525375,7,-0.66908264,0.89523524,18.744345
"781.3",781,33,7.9645667,"male",0.54579908,0.85436529,3,-1.7012656,0.63151431,13.161658
"781.5",781,33,7.9645667,"male",0.54579908,0.85436529,5,1.7474006,-0.98471802,25.597027
"781.7",781,33,7.9645667,"male",0.54579908,0.85436529,7,0.61787826,0.28748989,22.93342
"782.3",782,33,9.6638165,"female",0.5618664,0.20115228,3,-0.36665004,-1.1950761,13.515746
"782.5",782,33,9.6638165,"female",0.5618664,0.20115228,5,NA,-0.49189094,4.0929441
"782.7",782,33,9.6638165,"female",0.5618664,0.20115228,7,NA,-0.73149306,7.8335023
"783.3",783,33,8.732563,"male",0.013023341,0.14302766,3,NA,0.22067891,6.1603546
"783.5",783,33,8.732563,"male",0.013023341,0.14302766,5,NA,0.051234983,9.148284
"783.7",783,33,8.732563,"male",0.013023341,0.14302766,7,-0.3650777,1.8782976,14.041525
"784.3",784,33,9.9096508,"female",-1.835712,1.996195,3,3.0838583,-2.2353344,16.94277
"784.5",784,33,9.9096508,"female",-1.835712,1.996195,5,3.8299272,0.23436998,21.819965
"784.7",784,33,9.9096508,"female",-1.835712,1.996195,7,4.4474287,0.27770671,25.564161
"785.3",785,33,7.1878362,"female",1.3378494,0.68751383,3,2.2488227,1.2242249,31.817669
"785.5",785,33,7.1878362,"female",1.3378494,0.68751383,5,-2.1232555,1.2576625,16.858231
"785.7",785,33,7.1878362,"female",1.3378494,0.68751383,7,2.8080144,1.4302137,31.582773
"786.3",786,33,8.0337944,"female",-0.69930512,-0.9757396,3,0.52426511,-0.25028932,15.363935
"786.5",786,33,8.0337944,"female",-0.69930512,-0.9757396,5,-0.88401914,0.14473438,12.647955
"786.7",786,33,8.0337944,"female",-0.69930512,-0.9757396,7,NA,-0.14222726,9.0793056
"787.3",787,33,9.4803591,"male",1.9215019,-0.15151516,3,-1.0520252,-1.7127112,14.964055
"787.5",787,33,9.4803591,"male",1.9215019,-0.15151516,5,0.65929067,-0.80064994,16.824003
"787.7",787,33,9.4803591,"male",1.9215019,-0.15151516,7,NA,-0.78963572,9.2271423
"788.3",788,33,7.7690887,"female",NA,0.041163091,3,-2.362191,-0.63422143,10.616807
"788.5",788,33,7.7690887,"female",NA,0.041163091,5,2.6162071,-0.69241917,25.779301
"788.7",788,33,7.7690887,"female",NA,0.041163091,7,NA,0.99065757,10.55625
"789.3",789,33,8.3121414,"male",0.57026327,0.10883076,3,-1.7009027,0.84759015,16.863304
"789.5",789,33,8.3121414,"male",0.57026327,0.10883076,5,0.59989619,0.74837911,17.955997
"789.7",789,33,8.3121414,"male",0.57026327,0.10883076,7,1.5112996,1.2345999,15.373384
"790.3",790,33,7.8658886,"male",-1.1260307,-1.4855726,3,0.34865871,-0.32755953,36.437027
"790.5",790,33,7.8658886,"male",-1.1260307,-1.4855726,5,0.17098539,-1.1655098,29.263622
"790.7",790,33,7.8658886,"male",-1.1260307,-1.4855726,7,0.11384149,-1.9516052,26.939394
"791.3",791,33,7.2715878,"male",0.39303929,-0.58977652,3,0.13846365,1.230386,15.206753
"791.5",791,33,7.2715878,"male",0.39303929,-0.58977652,5,NA,0.080667824,5.7698874
"791.7",791,33,7.2715878,"male",0.39303929,-0.58977652,7,NA,2.0675278,11.581499
"792.3",792,33,9.4795895,"female",-0.78220767,-1.3499095,3,1.4421014,-2.8658111,27.698994
"792.5",792,33,9.4795895,"female",-0.78220767,-1.3499095,5,3.2008059,-1.9822756,28.139044
"792.7",792,33,9.4795895,"female",-0.78220767,-1.3499095,7,2.520268,-1.1797364,21.713333
"793.3",793,33,7.2331734,"male",2.4960942,-1.2751127,3,0.024001328,-1.0081182,14.486127
"793.5",793,33,7.2331734,"male",2.4960942,-1.2751127,5,-1.1528835,0.16233438,9.3891706
"793.7",793,33,7.2331734,"male",2.4960942,-1.2751127,7,0.83415049,-1.8431624,19.270714
"794.3",794,33,7.79421,"male",0.20679353,0.95970178,3,-0.60907698,2.6754627,23.173599
"794.5",794,33,7.79421,"male",0.20679353,0.95970178,5,-0.55642742,1.1542199,19.75877
"794.7",794,33,7.79421,"male",0.20679353,0.95970178,7,-0.48679611,1.7228435,16.589619
"795.3",795,33,7.4717226,"male",-0.68604743,0.25742725,3,1.4337195,-1.0707333,17.620647
"795.5",795,33,7.4717226,"male",-0.68604743,0.25742725,5,0.28346404,-1.4635477,14.060616
"795.7",795,33,7.4717226,"male",-0.68604743,0.25742725,7,NA,-0.33208516,9.9680853
"796.3",796,33,9.0710516,"male",0.12431582,1.3882127,3,NA,2.4042881,9.352725
"796.5",796,33,9.0710516,"male",0.12431582,1.3882127,5,NA,0.96272558,2.8267977
"796.7",796,33,9.0710516,"male",0.12431582,1.3882127,7,NA,0.0065735634,10.305239
"797.3",797,33,7.9758401,"male",-0.30116579,1.5798653,3,1.4023068,2.0422535,17.062347
"797.5",797,33,7.9758401,"male",-0.30116579,1.5798653,5,3.2821188,-0.53973114,23.428667
"797.7",797,33,7.9758401,"male",-0.30116579,1.5798653,7,1.5134008,0.41881776,19.577642
"798.3",798,33,8.2373333,"male",-1.1209863,2.3298907,3,-0.60598689,1.4333311,11.930402
"798.5",798,33,8.2373333,"male",-1.1209863,2.3298907,5,-0.86781156,-0.065432884,10.71334
"798.7",798,33,8.2373333,"male",-1.1209863,2.3298907,7,-0.1145809,1.8104848,16.106104
"799.3",799,33,9.439106,"male",NA,0.69873446,3,-1.4774959,0.10112803,11.207932
"799.5",799,33,9.439106,"male",NA,0.69873446,5,-0.47833276,-0.64541203,12.074106
"799.7",799,33,9.439106,"male",NA,0.69873446,7,NA,-0.31054512,10.378842
"800.3",800,33,7.1635079,"female",-1.2058187,-0.65817654,3,NA,1.570425,6.4977317
"800.5",800,33,7.1635079,"female",-1.2058187,-0.65817654,5,NA,0.10496867,7.8443933
"800.7",800,33,7.1635079,"female",-1.2058187,-0.65817654,7,NA,0.012561513,6.3377681
"801.3",801,33,8.0684261,"female",1.3921076,-0.098790057,3,-0.39755768,0.62344068,23.799314
"801.5",801,33,8.0684261,"female",1.3921076,-0.098790057,5,-0.69921559,0.11517024,21.843412
"801.7",801,33,8.0684261,"female",1.3921076,-0.098790057,7,1.1020074,0.67831343,18.538717
"802.3",802,33,9.4507065,"female",-0.27367708,-1.2164911,3,3.2834718,-1.2192092,35.174076
"802.5",802,33,9.4507065,"female",-0.27367708,-1.2164911,5,-2.7588704,-1.4632851,15.19959
"802.7",802,33,9.4507065,"female",-0.27367708,-1.2164911,7,1.5898511,-0.54001039,23.304195
"803.3",803,33,9.3998652,"female",1.6598687,0.059179403,3,-0.74035621,-0.73203629,15.81829
"803.5",803,33,9.3998652,"female",1.6598687,0.059179403,5,NA,-0.54109681,7.2775617
"803.7",803,33,9.3998652,"female",1.6598687,0.059179403,7,NA,-0.64207917,4.5110903
"804.3",804,33,7.9194617,"female",-1.5661677,-0.11155795,3,0.60044426,-0.41862938,15.475269
"804.5",804,33,7.9194617,"female",-1.5661677,-0.11155795,5,-0.81070226,-1.0992961,15.500852
"804.7",804,33,7.9194617,"female",-1.5661677,-0.11155795,7,1.56801,0.79980475,20.700258
"805.3",805,33,7.8585949,"male",-0.97809923,1.6069831,3,NA,1.4955363,6.8604612
"805.5",805,33,7.8585949,"male",-0.97809923,1.6069831,5,NA,1.8068486,4.903656
"805.7",805,33,7.8585949,"male",-0.97809923,1.6069831,7,-0.27760354,3.3565211,14.642321
"806.3",806,33,7.2653508,"female",0.30136648,-0.13575695,3,-0.38537782,-0.50546473,17.262756
"806.5",806,33,7.2653508,"female",0.30136648,-0.13575695,5,-1.5112923,0.23216599,13.652032
"806.7",806,33,7.2653508,"female",0.30136648,-0.13575695,7,NA,0.79627305,7.4230161
"807.3",807,33,7.0877914,"male",0.22296664,0.2966274,3,0.37913617,0.69159156,13.15755
"807.5",807,33,7.0877914,"male",0.22296664,0.2966274,5,-1.8555921,-1.8570741,11.615299
"807.7",807,33,7.0877914,"male",0.22296664,0.2966274,7,-1.95024,0.88908595,11.005633
"808.3",808,33,8.853179,"female",0.20262407,-0.22891733,3,NA,-0.32809129,-0.14269195
"808.5",808,33,8.853179,"female",0.20262407,-0.22891733,5,2.3683779,0.16746134,18.07394
"808.7",808,33,8.853179,"female",0.20262407,-0.22891733,7,NA,-0.051485322,0.90171677
"809.3",809,33,8.3311253,"female",-0.52335733,2.0452368,3,-0.62610143,2.5262847,20.161383
"809.5",809,33,8.3311253,"female",-0.52335733,2.0452368,5,-2.5595047,0.27206784,18.116665
"809.7",809,33,8.3311253,"female",-0.52335733,2.0452368,7,0.096691653,2.0871618,20.483358
"810.3",810,33,7.7239084,"male",NA,0.87508655,3,1.2041763,1.959843,16.125473
"810.5",810,33,7.7239084,"male",NA,0.87508655,5,0.4869251,0.38277969,20.436996
"810.7",810,33,7.7239084,"male",NA,0.87508655,7,0.42831308,0.21972309,19.639469
"811.3",811,34,8.6302853,"female",1.0145767,0.39993638,3,-0.18669985,2.7360654,22.453117
"811.5",811,34,8.6302853,"female",1.0145767,0.39993638,5,4.2817197,1.2675943,33.389164
"811.7",811,34,8.6302853,"female",1.0145767,0.39993638,7,2.9665468,1.207638,23.813667
"812.3",812,34,8.2761889,"female",-0.25993368,-0.60607636,3,-0.86365891,-0.74474579,15.240035
"812.5",812,34,8.2761889,"female",-0.25993368,-0.60607636,5,-0.75269848,0.59659231,20.136223
"812.7",812,34,8.2761889,"female",-0.25993368,-0.60607636,7,0.51112282,0.54250985,18.708519
"813.3",813,34,9.7850599,"female",0.012907033,0.23236187,3,NA,1.0716647,6.9136043
"813.5",813,34,9.7850599,"female",0.012907033,0.23236187,5,2.5424957,1.6178404,15.132512
"813.7",813,34,9.7850599,"female",0.012907033,0.23236187,7,NA,0.8608005,13.573721
"814.3",814,34,9.6427174,"female",-1.6765993,-1.2029089,3,-1.8378299,-0.69850117,18.145708
"814.5",814,34,9.6427174,"female",-1.6765993,-1.2029089,5,1.4551272,-1.2816309,25.320555
"814.7",814,34,9.6427174,"female",-1.6765993,-1.2029089,7,-0.89042383,0.6314013,23.432436
"815.3",815,34,8.3608503,"male",-0.21416707,-0.32281786,3,1.2306122,1.6671132,11.392345
"815.5",815,34,8.3608503,"male",-0.21416707,-0.32281786,5,1.6404588,0.71965891,16.629719
"815.7",815,34,8.3608503,"male",-0.21416707,-0.32281786,7,NA,1.499379,3.5768933
"816.3",816,34,9.7370033,"female",2.0288174,1.2545826,3,-2.4601703,0.26203099,10.734013
"816.5",816,34,9.7370033,"female",2.0288174,1.2545826,5,-1.9120034,-0.23440729,20.560261
"816.7",816,34,9.7370033,"female",2.0288174,1.2545826,7,-1.4134169,-0.68188906,19.820236
"817.3",817,34,7.9230909,"female",-0.80606169,-0.61695433,3,1.8137977,-0.50478953,14.621471
"817.5",817,34,7.9230909,"female",-0.80606169,-0.61695433,5,NA,-2.3426664,5.1639967
"817.7",817,34,7.9230909,"female",-0.80606169,-0.61695433,7,NA,-1.6143838,14.308952
"818.3",818,34,8.3734312,"female",NA,0.59041005,3,1.540696,2.2216148,15.82285
"818.5",818,34,8.3734312,"female",NA,0.59041005,5,1.4569422,1.2252432,17.050234
"818.7",818,34,8.3734312,"female",NA,0.59041005,7,4.1967053,0.25636092,22.531765
"819.3",819,34,9.1004257,"male",1.6076349,1.2215275,3,0.69152308,1.0420382,17.869308
"819.5",819,34,9.1004257,"male",1.6076349,1.2215275,5,NA,1.0749418,4.8124123
"819.7",819,34,9.1004257,"male",1.6076349,1.2215275,7,NA,0.30841956,6.381948
"820.3",820,34,8.0667686,"male",2.5204387,1.0381694,3,1.5909439,1.3221262,19.195795
"820.5",820,34,8.0667686,"male",2.5204387,1.0381694,5,NA,1.8838747,7.0354013
"820.7",820,34,8.0667686,"male",2.5204387,1.0381694,7,-0.050554983,0.84077698,12.53547
"821.3",821,34,9.5906353,"female",NA,-0.54620999,3,-0.97699898,0.026114892,12.125632
"821.5",821,34,9.5906353,"female",NA,-0.54620999,5,-0.57991225,-0.22636232,11.795553
"821.7",821,34,9.5906353,"female",NA,-0.54620999,7,2.4401293,0.72818846,18.914547
"822.3",822,34,7.881701,"female",-0.011646558,-0.71639913,3,0.91045052,0.44806319,21.14863
"822.5",822,34,7.881701,"female",-0.011646558,-0.71639913,5,2.096034,-0.62883717,17.770859
"822.7",822,34,7.881701,"female",-0.011646558,-0.71639913,7,-0.54727048,0.48556808,20.424656
"823.3",823,34,8.9344912,"male",NA,0.13803616,3,-0.096735321,1.7226788,16.461403
"823.5",823,34,8.9344912,"male",NA,0.13803616,5,0.2430364,0.68799239,15.146008
"823.7",823,34,8.9344912,"male",NA,0.13803616,7,NA,1.5636688,8.6065607
"824.3",824,34,9.6130867,"male",-1.1380591,-0.38272539,3,NA,0.37897074,6.9608774
"824.5",824,34,9.6130867,"male",-1.1380591,-0.38272539,5,0.15040916,-0.27270263,14.371553
"824.7",824,34,9.6130867,"male",-1.1380591,-0.38272539,7,NA,-2.1234684,-0.63030684
"825.3",825,34,9.545476,"male",-0.14150986,-1.0637534,3,NA,-1.7745137,11.65497
"825.5",825,34,9.545476,"male",-0.14150986,-1.0637534,5,1.5782892,-2.8548567,13.848022
"825.7",825,34,9.545476,"male",-0.14150986,-1.0637534,7,-0.46765578,-1.2233452,15.865547
"826.3",826,34,7.0534401,"male",-0.050448261,0.72325605,3,NA,0.81377137,12.135934
"826.5",826,34,7.0534401,"male",-0.050448261,0.72325605,5,0.90344262,-0.61666822,18.567574
"826.7",826,34,7.0534401,"male",-0.050448261,0.72325605,7,NA,-0.20093158,12.361267
"827.3",827,34,9.7078285,"female",0.19553435,0.36984617,3,0.65125215,-0.29587504,27.035557
"827.5",827,34,9.7078285,"female",0.19553435,0.36984617,5,-1.0467432,-0.78810251,13.038561
"827.7",827,34,9.7078285,"female",0.19553435,0.36984617,7,2.2050104,-0.32998094,29.193419
"828.3",828,34,7.1925101,"female",-0.81464803,-1.385143,3,-0.18165989,0.45196614,12.082566
"828.5",828,34,7.1925101,"female",-0.81464803,-1.385143,5,2.6602218,-0.25759205,18.413904
"828.7",828,34,7.1925101,"female",-0.81464803,-1.385143,7,-0.033782534,0.030908536,14.926794
"829.3",829,34,9.1986408,"male",0.2536526,-0.11636518,3,-3.8524957,1.1884389,12.495497
"829.5",829,34,9.1986408,"male",0.2536526,-0.11636518,5,-1.9697585,1.2933651,18.014482
"829.7",829,34,9.1986408,"male",0.2536526,-0.11636518,7,NA,0.29404035,10.452432
"830.3",830,34,9.9614058,"female",-0.38483006,-1.0889356,3,1.1766262,-0.93764222,15.177141
"830.5",830,34,9.9614058,"female",-0.38483006,-1.0889356,5,2.0552335,-1.403654,15.529252
"830.7",830,34,9.9614058,"female",-0.38483006,-1.0889356,7,NA,-1.6458116,10.777704
"831.3",831,34,8.8440428,"female",NA,0.080443859,3,0.11637807,0.9855361,18.09165
"831.5",831,34,8.8440428,"female",NA,0.080443859,5,-2.6193614,0.1711247,11.848937
"831.7",831,34,8.8440428,"female",NA,0.080443859,7,0.72456223,0.47996065,16.421488
"832.3",832,34,9.1713858,"female",-1.7035536,0.39728513,3,0.95949745,2.489922,24.940914
"832.5",832,34,9.1713858,"female",-1.7035536,0.39728513,5,-0.038539957,1.3578365,19.510454
"832.7",832,34,9.1713858,"female",-1.7035536,0.39728513,7,-0.090287834,1.886678,20.947851
"833.3",833,34,9.2322245,"male",0.55051261,-0.23172744,3,-0.95958728,-0.22151181,9.5116606
"833.5",833,34,9.2322245,"male",0.55051261,-0.23172744,5,2.1678951,1.0520291,20.219221
"833.7",833,34,9.2322245,"male",0.55051261,-0.23172744,7,NA,-0.036343955,11.151671
"834.3",834,34,8.0835438,"female",2.0513186,1.5001851,3,0.66128868,0.73941928,16.247908
"834.5",834,34,8.0835438,"female",2.0513186,1.5001851,5,NA,1.343865,9.7589111
"834.7",834,34,8.0835438,"female",2.0513186,1.5001851,7,NA,0.90912127,10.336895
"835.3",835,34,7.7688498,"female",0.45944658,0.34253579,3,-2.8406081,-0.20958911,17.803776
"835.5",835,34,7.7688498,"female",0.45944658,0.34253579,5,-0.32990187,0.73933125,18.323744
"835.7",835,34,7.7688498,"female",0.45944658,0.34253579,7,-1.1624324,0.31737858,15.34703
"836.3",836,34,7.3688483,"female",-0.42983687,0.20390968,3,-0.52233255,0.90649319,16.409573
"836.5",836,34,7.3688483,"female",-0.42983687,0.20390968,5,1.9366204,0.97012872,22.564272
"836.7",836,34,7.3688483,"female",-0.42983687,0.20390968,7,NA,0.90181553,12.198807
"837.3",837,34,8.4257107,"male",-0.5561682,0.74450207,3,2.4316337,0.61484432,13.522527
"837.5",837,34,8.4257107,"male",-0.5561682,0.74450207,5,3.1548336,-0.1109999,14.640827
"837.7",837,34,8.4257107,"male",-0.5561682,0.74450207,7,NA,1.1016358,10.187967
"838.3",838,34,8.0177155,"female",1.1254236,1.4047587,3,-1.1209351,2.9531515,8.8878899
"838.5",838,34,8.0177155,"female",1.1254236,1.4047587,5,0.39141688,1.6349156,14.314508
"838.7",838,34,8.0177155,"female",1.1254236,1.4047587,7,0.28632906,3.1557353,16.400873
"839.3",839,34,8.3916101,"male",-0.22793892,-0.031063035,3,-1.2352723,0.7528975,16.598032
"839.5",839,34,8.3916101,"male",-0.22793892,-0.031063035,5,-1.4500995,0.79705667,14.903778
"839.7",839,34,8.3916101,"male",-0.22793892,-0.031063035,7,0.50719237,0.6459614,23.264513
"840.3",840,34,7.407846,"male",NA,-3.6083057,3,NA,-1.7588998,10.858812
"840.5",840,34,7.407846,"male",NA,-3.6083057,5,1.8265988,-3.105243,20.775736
"840.7",840,34,7.407846,"male",NA,-3.6083057,7,-0.55463386,-2.1689785,15.242932
"841.3",841,35,7.7881193,"female",0.34850302,0.92053401,3,NA,0.38781756,6.0060005
"841.5",841,35,7.7881193,"female",0.34850302,0.92053401,5,1.2730457,-0.040552102,14.895885
"841.7",841,35,7.7881193,"female",0.34850302,0.92053401,7,NA,0.83924401,3.1134973
"842.3",842,35,9.5053244,"female",-0.76509118,-1.4568151,3,-0.7652148,-2.1189766,13.056259
"842.5",842,35,9.5053244,"female",-0.76509118,-1.4568151,5,2.001374,-1.6965935,16.323921
"842.7",842,35,9.5053244,"female",-0.76509118,-1.4568151,7,NA,-1.6450591,5.4167814
"843.3",843,35,7.3705406,"male",-0.059462026,-0.82910693,3,2.6926253,-0.9762336,24.862093
"843.5",843,35,7.3705406,"male",-0.059462026,-0.82910693,5,NA,-0.67070967,9.3957405
"843.7",843,35,7.3705406,"male",-0.059462026,-0.82910693,7,NA,-0.65096498,10.098886
"844.3",844,35,9.6001396,"female",-0.20314091,1.1237295,3,3.7447982,0.16015674,22.220987
"844.5",844,35,9.6001396,"female",-0.20314091,1.1237295,5,0.42492276,1.8307205,19.138792
"844.7",844,35,9.6001396,"female",-0.20314091,1.1237295,7,1.219686,1.1065817,16.629053
"845.3",845,35,7.3800473,"male",-1.4330366,-0.82205313,3,1.0708512,-0.93439716,22.367014
"845.5",845,35,7.3800473,"male",-1.4330366,-0.82205313,5,0.085250542,0.31900963,21.243486
"845.7",845,35,7.3800473,"male",-1.4330366,-0.82205313,7,1.5965803,-1.1629431,15.728343
"846.3",846,35,8.4829645,"male",-0.68027884,-0.64598018,3,NA,-1.1920574,6.9228296
"846.5",846,35,8.4829645,"male",-0.68027884,-0.64598018,5,NA,-0.14034995,6.530025
"846.7",846,35,8.4829645,"male",-0.68027884,-0.64598018,7,NA,-1.3949035,5.7454138
"847.3",847,35,7.170207,"male",0.25405824,1.0361656,3,-2.162194,-0.39365038,17.106112
"847.5",847,35,7.170207,"male",0.25405824,1.0361656,5,NA,-0.32580426,11.945473
"847.7",847,35,7.170207,"male",0.25405824,1.0361656,7,NA,-0.64432102,7.545876
"848.3",848,35,9.4191093,"female",NA,0.22414301,3,1.9271981,1.1288384,28.332544
"848.5",848,35,9.4191093,"female",NA,0.22414301,5,0.23582248,0.95322746,21.650309
"848.7",848,35,9.4191093,"female",NA,0.22414301,7,3.6481385,0.24183227,32.402668
"849.3",849,35,9.1029444,"female",0.96179616,2.4724488,3,0.67936277,2.5940361,24.296041
"849.5",849,35,9.1029444,"female",0.96179616,2.4724488,5,-1.0314722,0.94083172,22.62084
"849.7",849,35,9.1029444,"female",0.96179616,2.4724488,7,0.9591105,0.76737434,24.655504
"850.3",850,35,7.1324844,"female",1.5074542,1.478701,3,-0.41189045,0.7145955,14.615127
"850.5",850,35,7.1324844,"female",1.5074542,1.478701,5,1.7729255,0.47731581,23.433359
"850.7",850,35,7.1324844,"female",1.5074542,1.478701,7,0.27421528,0.9489966,18.784264
"851.3",851,35,8.293849,"male",0.69710028,1.8700211,3,4.2352004,1.5595657,30.958755
"851.5",851,35,8.293849,"male",0.69710028,1.8700211,5,0.4818874,0.9603405,21.777821
"851.7",851,35,8.293849,"male",0.69710028,1.8700211,7,2.4566035,0.72583032,21.55547
"852.3",852,35,8.7378254,"female",-0.62185395,-0.55539238,3,0.46026421,-0.93954653,21.535168
"852.5",852,35,8.7378254,"female",-0.62185395,-0.55539238,5,1.6713028,-0.16735123,23.117599
"852.7",852,35,8.7378254,"female",-0.62185395,-0.55539238,7,3.925153,-1.2537662,23.127247
"853.3",853,35,7.3592939,"male",-0.29048854,0.85629284,3,-1.6600069,0.99718612,12.702074
"853.5",853,35,7.3592939,"male",-0.29048854,0.85629284,5,-1.5557187,1.1968813,11.651306
"853.7",853,35,7.3592939,"male",-0.29048854,0.85629284,7,-2.4721889,0.0011572482,11.059206
"854.3",854,35,8.6790047,"male",-0.47023988,1.3717803,3,-0.49161315,0.80121595,22.146048
"854.5",854,35,8.6790047,"male",-0.47023988,1.3717803,5,-1.0200013,-0.062659346,21.649603
"854.7",854,35,8.6790047,"male",-0.47023988,1.3717803,7,2.0222797,0.62561476,29.291504
"855.3",855,35,9.9983368,"male",1.7397454,-0.56421804,3,0.44565362,0.13026752,15.681453
"855.5",855,35,9.9983368,"male",1.7397454,-0.56421804,5,1.190262,-0.53279006,20.397987
"855.7",855,35,9.9983368,"male",1.7397454,-0.56421804,7,0.94929892,-0.55674434,17.62158
"856.3",856,35,7.1139784,"male",0.36680189,-0.70201027,3,4.4114156,0.5769338,22.122787
"856.5",856,35,7.1139784,"male",0.36680189,-0.70201027,5,1.9026438,0.27994213,21.195206
"856.7",856,35,7.1139784,"male",0.36680189,-0.70201027,7,3.9848433,0.68709844,19.543987
"857.3",857,35,8.0064964,"female",0.83758396,0.45233184,3,-1.0206488,-0.28839153,13.405681
"857.5",857,35,8.0064964,"female",0.83758396,0.45233184,5,NA,0.25787768,6.7941217
