"","c_id","school","age","sex","SES_z","NAPLAN1_z","time","prev_dep","NAPLAN_z","prev_sdq"
"652.7",652,29,9.7436323,"female",-0.14657101,-0.036695059,7,-0.40883726,-0.55354255,22.260607
"653.3",653,29,7.6628404,"female",0.53865993,0.66337836,3,-1.012109,-0.37630355,16.37579
"653.5",653,29,7.6628404,"female",0.53865993,0.66337836,5,1.341925,-0.83977842,21.291323
"653.7",653,29,7.6628404,"female",0.53865993,0.66337836,7,NA,-0.014275314,13.238826
"654.3",654,29,8.8607693,"female",-0.81876284,-0.65148932,3,2.1077211,-1.9569246,19.887547
"654.5",654,29,8.8607693,"female",-0.81876284,-0.65148932,5,1.8558933,-1.1396601,17.009153
"654.7",654,29,8.8607693,"female",-0.81876284,-0.65148932,7,5.1990724,0.11667848,29.548801
"655.3",655,29,8.0049868,"male",-1.8917264,0.99279016,3,-1.1962385,2.837821,18.259964
"655.5",655,29,8.0049868,"male",-1.8917264,0.99279016,5,-1.8512962,1.6349244,13.513844
"655.7",655,29,8.0049868,"male",-1.8917264,0.99279016,7,0.24854271,1.9667797,21.503832
"656.3",656,29,9.7601976,"male",-0.58647025,0.050256908,3,-0.023472823,-2.0693674,11.354336
"656.5",656,29,9.7601976,"male",-0.58647025,0.050256908,5,0.62295353,-0.39890182,15.530687
"656.7",656,29,9.7601976,"male",-0.58647025,0.050256908,7,NA,-0.41003731,8.2852917
"657.3",657,29,7.2764339,"male",NA,1.3405217,3,-0.30102286,-0.23431677,13.207024
"657.5",657,29,7.2764339,"male",NA,1.3405217,5,-1.7559806,0.33646774,12.080196
"657.7",657,29,7.2764339,"male",NA,1.3405217,7,-1.1526369,1.3416691,14.373385
"658.3",658,29,8.3842382,"male",0.16198312,0.018844899,3,NA,0.90650058,7.3257093
"658.5",658,29,8.3842382,"male",0.16198312,0.018844899,5,NA,-0.31011385,-2.32991
"658.7",658,29,8.3842382,"male",0.16198312,0.018844899,7,NA,0.8968733,9.7978067
"659.3",659,29,9.1955099,"male",1.0687401,0.92442346,3,1.1694735,1.2792819,15.257902
"659.5",659,29,9.1955099,"male",1.0687401,0.92442346,5,-0.055879768,2.485429,10.811508
"659.7",659,29,9.1955099,"male",1.0687401,0.92442346,7,0.19792448,1.4253316,16.43544
"660.3",660,29,8.0785704,"female",-1.2000375,-1.2462419,3,0.59907579,-0.18432027,20.48641
"660.5",660,29,8.0785704,"female",-1.2000375,-1.2462419,5,0.085700229,1.124334,21.003584
"660.7",660,29,8.0785704,"female",-1.2000375,-1.2462419,7,0.90736723,-0.69312739,25.447483
"691.3",691,30,7.17417,"female",-1.1597564,0.53395939,3,1.9416302,2.1196005,13.335588
"691.5",691,30,7.17417,"female",-1.1597564,0.53395939,5,2.9387379,1.8185862,22.442963
"691.7",691,30,7.17417,"female",-1.1597564,0.53395939,7,2.3322713,1.6910913,21.514219
"692.3",692,30,7.4934797,"female",0.34014067,-0.56807894,3,-0.11692642,1.9205902,13.131882
"692.5",692,30,7.4934797,"female",0.34014067,-0.56807894,5,-2.2077012,0.32226288,10.665031
"692.7",692,30,7.4934797,"female",0.34014067,-0.56807894,7,0.44574931,0.16727993,21.319063
"693.3",693,30,7.3005395,"male",-0.2767643,-0.065053746,3,NA,1.5898538,0.76265728
"693.5",693,30,7.3005395,"male",-0.2767643,-0.065053746,5,NA,0.95323378,7.5500426
"693.7",693,30,7.3005395,"male",-0.2767643,-0.065053746,7,0.74092615,2.4806206,13.60849
"694.3",694,30,7.276053,"male",0.35558394,-0.6289556,3,-1.968096,1.1045035,15.298779
"694.5",694,30,7.276053,"male",0.35558394,-0.6289556,5,0.11160418,-0.64416862,26.429262
"694.7",694,30,7.276053,"male",0.35558394,-0.6289556,7,NA,0.61796016,10.259012
"695.3",695,30,7.7316442,"female",-0.91697985,1.4983457,3,4.173038,-0.060049117,25.375143
"695.5",695,30,7.7316442,"female",-0.91697985,1.4983457,5,3.2087383,0.78553826,21.388922
"695.7",695,30,7.7316442,"female",-0.91697985,1.4983457,7,NA,1.9879739,11.55584
"696.3",696,30,9.247879,"male",0.48381361,0.74186242,3,1.7220321,1.6125692,18.204054
"696.5",696,30,9.247879,"male",0.48381361,0.74186242,5,0.20739302,1.7698492,17.628487
"696.7",696,30,9.247879,"male",0.48381361,0.74186242,7,0.049762614,1.7843918,21.023428
"697.3",697,30,8.1979303,"female",-1.9466242,0.40065354,3,-0.11451092,0.4873741,16.82649
"697.5",697,30,8.1979303,"female",-1.9466242,0.40065354,5,2.5880415,-0.26834542,24.338829
"697.7",697,30,8.1979303,"female",-1.9466242,0.40065354,7,2.6976831,-0.56003922,20.657135
"698.3",698,30,7.627923,"female",-0.3994675,-0.031900678,3,-3.0473886,1.3242388,15.127161
"698.5",698,30,7.627923,"female",-0.3994675,-0.031900678,5,-2.9864604,-0.27259785,21.382973
"698.7",698,30,7.627923,"female",-0.3994675,-0.031900678,7,0.28333151,0.36766791,27.967188
"699.3",699,30,8.0716467,"male",NA,0.74979395,3,-0.76054794,-0.11631829,19.311317
"699.5",699,30,8.0716467,"male",NA,0.74979395,5,-1.3180287,1.3076967,14.623269
"699.7",699,30,8.0716467,"male",NA,0.74979395,7,NA,1.2672565,13.916491
"700.3",700,30,8.9824257,"male",NA,-0.81776565,3,-1.3170387,0.59658968,19.736069
"700.5",700,30,8.9824257,"male",NA,-0.81776565,5,-0.65833145,-0.75894177,21.177208
"700.7",700,30,8.9824257,"male",NA,-0.81776565,7,0.24856094,-0.54615462,20.373508
"701.3",701,30,7.2071438,"female",1.2928741,0.45032015,3,0.41101602,-0.44812077,13.633063
"701.5",701,30,7.2071438,"female",1.2928741,0.45032015,5,NA,0.3358812,9.8211813
"701.7",701,30,7.2071438,"female",1.2928741,0.45032015,7,0.53853607,1.413552,24.36425
"702.3",702,30,8.8109379,"female",1.3391815,0.22107708,3,NA,1.31734,11.035171
"702.5",702,30,8.8109379,"female",1.3391815,0.22107708,5,1.245047,0.51678795,23.883911
"702.7",702,30,8.8109379,"female",1.3391815,0.22107708,7,2.0322328,0.23051816,31.857944
"703.3",703,30,7.4128881,"male",-0.97402847,-0.46586281,3,NA,-0.12639093,8.9287891
"703.5",703,30,7.4128881,"male",-0.97402847,-0.46586281,5,0.77529246,-0.3014808,18.666403
"703.7",703,30,7.4128881,"male",-0.97402847,-0.46586281,7,-0.53339005,0.52187413,11.605808
"704.3",704,30,7.7669315,"male",0.64242649,-0.33307439,3,-1.0809622,-0.44993529,12.784559
"704.5",704,30,7.7669315,"male",0.64242649,-0.33307439,5,0.097786024,0.53194165,11.919766
"704.7",704,30,7.7669315,"male",0.64242649,-0.33307439,7,-1.1345475,-0.70556873,11.204048
"705.3",705,30,9.379755,"male",-0.15128978,0.1075426,3,1.2074122,0.33725598,16.475224
"705.5",705,30,9.379755,"male",-0.15128978,0.1075426,5,0.97977066,-0.60608327,19.282867
"705.7",705,30,9.379755,"male",-0.15128978,0.1075426,7,0.44355163,0.0082287928,18.795351
"706.3",706,30,7.5235858,"male",-0.30682653,0.95080787,3,0.26897368,1.7216849,14.432138
"706.5",706,30,7.5235858,"male",-0.30682653,0.95080787,5,-0.1536312,1.8599477,14.801102
"706.7",706,30,7.5235858,"male",-0.30682653,0.95080787,7,2.2169185,0.22471748,18.643923
"707.3",707,30,9.6636963,"female",-0.096592069,1.379584,3,-1.4097865,0.86917609,12.299859
"707.5",707,30,9.6636963,"female",-0.096592069,1.379584,5,1.564603,1.5443453,16.226454
"707.7",707,30,9.6636963,"female",-0.096592069,1.379584,7,NA,0.5449748,12.730474
"708.3",708,30,8.4837246,"female",-0.81212217,-1.4180028,3,-0.6202094,0.1895027,17.808764
"708.5",708,30,8.4837246,"female",-0.81212217,-1.4180028,5,1.41896,-0.13123478,15.929795
"708.7",708,30,8.4837246,"female",-0.81212217,-1.4180028,7,-0.73947126,0.8631891,14.128327
"709.3",709,30,8.3219481,"female",0.048223417,-0.55103409,3,-0.42588589,-0.3646391,19.274786
"709.5",709,30,8.3219481,"female",0.048223417,-0.55103409,5,NA,-1.6331948,11.691112
"709.7",709,30,8.3219481,"female",0.048223417,-0.55103409,7,1.7145332,-0.46789905,21.741951
"710.3",710,30,8.5906677,"female",0.93613833,0.39462778,3,-0.64908236,2.4703946,13.290626
"710.5",710,30,8.5906677,"female",0.93613833,0.39462778,5,-0.55691338,1.4702309,17.445286
"710.7",710,30,8.5906677,"female",0.93613833,0.39462778,7,-2.0732031,1.8015715,16.952438
"711.3",711,30,7.3873,"female",-0.77550781,0.054969221,3,-2.5205221,-0.52924389,16.482317
"711.5",711,30,7.3873,"female",-0.77550781,0.054969221,5,NA,-0.4354167,9.409235
"711.7",711,30,7.3873,"female",-0.77550781,0.054969221,7,-0.91321474,0.19495985,11.983563
"712.3",712,30,8.9710131,"male",0.39475477,0.0048521422,3,NA,-0.71788961,11.388898
"712.5",712,30,8.9710131,"male",0.39475477,0.0048521422,5,NA,0.48306528,5.0449567
"712.7",712,30,8.9710131,"male",0.39475477,0.0048521422,7,-1.1821882,0.34484595,10.575197
"713.3",713,30,9.5731449,"male",0.79666376,0.56021571,3,NA,1.2251325,3.6811821
"713.5",713,30,9.5731449,"male",0.79666376,0.56021571,5,NA,0.43902975,11.078786
"713.7",713,30,9.5731449,"male",0.79666376,0.56021571,7,2.1227257,-0.14867142,12.815579
"714.3",714,30,9.6221104,"female",1.0259759,-0.46405113,3,0.057193223,-0.34023571,15.144029
"714.5",714,30,9.6221104,"female",1.0259759,-0.46405113,5,-2.1349542,0.71780497,10.968803
"714.7",714,30,9.6221104,"female",1.0259759,-0.46405113,7,0.63943839,0.67896748,13.316059
"715.3",715,30,9.6390257,"female",-1.5667094,-0.30899397,3,1.8452301,-0.83071899,31.609711
"715.5",715,30,9.6390257,"female",-1.5667094,-0.30899397,5,-3.2042875,-0.42462638,15.88293
"715.7",715,30,9.6390257,"female",-1.5667094,-0.30899397,7,1.8345432,-0.86964178,32.312508
"716.3",716,30,7.9924369,"female",0.93644786,-1.3784369,3,NA,-1.2132965,2.7586262
"716.5",716,30,7.9924369,"female",0.93644786,-1.3784369,5,0.57249254,-0.18692814,15.59177
"716.7",716,30,7.9924369,"female",0.93644786,-1.3784369,7,NA,-0.56855899,9.5111113
"717.3",717,30,8.4670038,"male",-0.0032797537,0.33426791,3,3.1855946,-0.27470383,24.823597
"717.5",717,30,8.4670038,"male",-0.0032797537,0.33426791,5,-1.1399705,0.73312092,14.295102
"717.7",717,30,8.4670038,"male",-0.0032797537,0.33426791,7,0.10227022,-0.21514137,19.911724
"718.3",718,30,7.3138928,"female",0.9701041,1.2099382,3,1.6581401,1.6914605,21.492149
"718.5",718,30,7.3138928,"female",0.9701041,1.2099382,5,1.0427943,1.6360022,15.661479
"718.7",718,30,7.3138928,"female",0.9701041,1.2099382,7,NA,1.6287119,7.4500213
"719.3",719,30,9.8422422,"male",-0.29314762,-0.078963771,3,0.51353317,0.12033065,14.96236
"719.5",719,30,9.8422422,"male",-0.29314762,-0.078963771,5,5.2424526,-0.19708426,27.917009
"719.7",719,30,9.8422422,"male",-0.29314762,-0.078963771,7,NA,-1.6538376,10.628286
"720.3",720,30,9.4765396,"female",0.39459279,-0.32934698,3,2.1757474,0.8350991,23.332321
"720.5",720,30,9.4765396,"female",0.39459279,-0.32934698,5,NA,1.1188974,5.038619
"720.7",720,30,9.4765396,"female",0.39459279,-0.32934698,7,0.29933104,-2.2776303,20.226559
"721.3",721,31,9.7507372,"male",-0.23330663,1.9090209,3,-2.8224773,1.8748746,13.144516
"721.5",721,31,9.7507372,"male",-0.23330663,1.9090209,5,-1.1076239,2.6366713,14.952512
"721.7",721,31,9.7507372,"male",-0.23330663,1.9090209,7,-1.7505713,3.7260013,16.027964
"722.3",722,31,8.2743969,"male",0.37063706,0.25860441,3,NA,-0.25665587,7.6067767
"722.5",722,31,8.2743969,"male",0.37063706,0.25860441,5,-0.65684438,1.7086997,16.800392
"722.7",722,31,8.2743969,"male",0.37063706,0.25860441,7,NA,0.17025733,18.406689
"723.3",723,31,9.4814405,"male",-1.6330392,1.8088293,3,-0.4752124,2.0039008,17.896379
"723.5",723,31,9.4814405,"male",-1.6330392,1.8088293,5,0.36009198,2.1688426,23.498638
"723.7",723,31,9.4814405,"male",-1.6330392,1.8088293,7,0.5340122,3.7570312,18.036709
"724.3",724,31,8.9572687,"male",0.74405384,1.6229608,3,1.9625468,1.9245437,16.747013
"724.5",724,31,8.9572687,"male",0.74405384,1.6229608,5,NA,1.0144635,8.8239489
"724.7",724,31,8.9572687,"male",0.74405384,1.6229608,7,4.0005631,4.3073721,14.796347
"725.3",725,31,9.5160151,"male",0.16636132,-0.58399743,3,0.081348024,-0.90106559,14.923526
"725.5",725,31,9.5160151,"male",0.16636132,-0.58399743,5,-0.096786857,-0.26095423,18.395086
"725.7",725,31,9.5160151,"male",0.16636132,-0.58399743,7,-1.0386941,-0.78923064,14.347781
"726.3",726,31,8.1791172,"female",0.035179652,-1.1211916,3,3.4471531,1.2966067,17.891649
"726.5",726,31,8.1791172,"female",0.035179652,-1.1211916,5,NA,0.50040919,6.5536175
"726.7",726,31,8.1791172,"female",0.035179652,-1.1211916,7,NA,0.86309528,8.9582577
"727.3",727,31,7.3958149,"female",NA,2.106735,3,2.4855888,1.9252493,22.653234
"727.5",727,31,7.3958149,"female",NA,2.106735,5,NA,2.7994275,9.1548376
"727.7",727,31,7.3958149,"female",NA,2.106735,7,-0.69722605,2.9757426,14.891189
"728.3",728,31,8.7156229,"female",-0.81602675,-0.80144775,3,1.2112839,0.17890085,18.247993
"728.5",728,31,8.7156229,"female",-0.81602675,-0.80144775,5,4.2000322,-0.69185263,27.499233
"728.7",728,31,8.7156229,"female",-0.81602675,-0.80144775,7,1.9147521,0.38108853,21.772381
"729.3",729,31,8.655303,"female",-0.24993472,-0.33223873,3,-1.6707126,0.50515443,14.986282
"729.5",729,31,8.655303,"female",-0.24993472,-0.33223873,5,-1.7855225,-0.40310097,9.6857939
"729.7",729,31,8.655303,"female",-0.24993472,-0.33223873,7,NA,-0.73171687,14.710774
"730.3",730,31,8.6952219,"male",-0.31636617,-0.36749122,3,-0.069457777,-0.71698892,22.11602
"730.5",730,31,8.6952219,"male",-0.31636617,-0.36749122,5,-2.0640776,-0.64858544,18.982733
"730.7",730,31,8.6952219,"male",-0.31636617,-0.36749122,7,NA,-0.87668234,8.0697432
"731.3",731,31,8.4237928,"female",-1.7210329,-0.64542174,3,1.6190706,0.097834542,24.547337
"731.5",731,31,8.4237928,"female",-1.7210329,-0.64542174,5,2.2121899,-0.27657217,20.475363
"731.7",731,31,8.4237928,"female",-1.7210329,-0.64542174,7,0.48978022,-0.0044093928,19.009947
"732.3",732,31,7.1226535,"female",-0.3233273,-0.80532241,3,3.4286914,-0.33739868,21.29018
"732.5",732,31,7.1226535,"female",-0.3233273,-0.80532241,5,-0.69329625,-0.68885946,9.6558056
"732.7",732,31,7.1226535,"female",-0.3233273,-0.80532241,7,4.4091125,0.55908084,23.525072
"733.3",733,31,7.5456443,"female",0.61984944,0.82565975,3,0.6995911,1.6923991,15.292674
"733.5",733,31,7.5456443,"female",0.61984944,0.82565975,5,0.48814702,2.089792,17.795385
"733.7",733,31,7.5456443,"female",0.61984944,0.82565975,7,2.9609227,0.65060687,27.069941
"734.3",734,31,8.5421724,"female",0.92709297,0.74227703,3,NA,-0.66093218,7.1588426
"734.5",734,31,8.5421724,"female",0.92709297,0.74227703,5,NA,-0.83285391,6.0345569
"734.7",734,31,8.5421724,"female",0.92709297,0.74227703,7,1.3928068,-0.83314204,17.257545
"735.3",735,31,7.0347424,"male",2.6987579,0.39905649,3,0.19958885,0.37713167,16.410673
"735.5",735,31,7.0347424,"male",2.6987579,0.39905649,5,2.091835,-0.99391806,19.719748
"735.7",735,31,7.0347424,"male",2.6987579,0.39905649,7,2.1683805,1.1658205,28.693188
"736.3",736,31,7.9390593,"male",1.6204776,1.0405819,3,-1.7248962,1.9303693,13.864567
"736.5",736,31,7.9390593,"male",1.6204776,1.0405819,5,NA,2.3827467,6.9898667
"736.7",736,31,7.9390593,"male",1.6204776,1.0405819,7,-0.08253713,0.84458369,14.895269
"737.3",737,31,9.6288853,"male",0.067706108,0.9610008,3,-3.4476388,1.4006828,7.7269249
"737.5",737,31,9.6288853,"male",0.067706108,0.9610008,5,NA,3.9391186,6.8563237
"737.7",737,31,9.6288853,"male",0.067706108,0.9610008,7,-0.79516047,1.680276,14.77186
"738.3",738,31,7.1586537,"female",0.33999068,0.072445907,3,0.44433489,-0.33421677,17.779593
"738.5",738,31,7.1586537,"female",0.33999068,0.072445907,5,-1.5650495,-1.5134321,20.609726
"738.7",738,31,7.1586537,"female",0.33999068,0.072445907,7,1.0312603,-0.66592437,16.448341
"739.3",739,31,7.4694352,"female",-1.4105561,-1.6960642,3,0.0087939687,-1.8757343,21.154253
"739.5",739,31,7.4694352,"female",-1.4105561,-1.6960642,5,2.3515828,-0.37163875,22.226816
"739.7",739,31,7.4694352,"female",-1.4105561,-1.6960642,7,2.5859742,-2.3330579,24.553669
"740.3",740,31,7.0168056,"male",-0.1372311,-0.41375247,3,NA,0.94990987,9.9532309
"740.5",740,31,7.0168056,"male",-0.1372311,-0.41375247,5,NA,0.68361676,8.6133842
"740.7",740,31,7.0168056,"male",-0.1372311,-0.41375247,7,NA,0.99519742,4.8633251
"741.3",741,31,7.6028132,"female",-0.040655229,-0.47378361,3,1.662257,0.42274007,18.438383
"741.5",741,31,7.6028132,"female",-0.040655229,-0.47378361,5,4.1544375,1.8672744,29.85907
"741.7",741,31,7.6028132,"female",-0.040655229,-0.47378361,7,4.2761374,0.44610175,28.886549
"742.3",742,31,7.8148003,"male",-0.81156534,0.07267502,3,0.81007999,1.3938937,14.386971
"742.5",742,31,7.8148003,"male",-0.81156534,0.07267502,5,2.1884451,0.17827629,14.857618
"742.7",742,31,7.8148003,"male",-0.81156534,0.07267502,7,NA,-0.2090493,1.8935945
"743.3",743,31,8.6575651,"male",1.5673658,-0.8830893,3,0.35914561,0.46106535,12.421628
"743.5",743,31,8.6575651,"male",1.5673658,-0.8830893,5,NA,0.1416973,6.2063551
"743.7",743,31,8.6575651,"male",1.5673658,-0.8830893,7,-0.53247613,0.66418868,14.596395
"744.3",744,31,8.0518923,"female",-1.8362499,-1.8987937,3,NA,-1.3815194,10.866148
"744.5",744,31,8.0518923,"female",-1.8362499,-1.8987937,5,NA,-1.2333541,9.8477411
"744.7",744,31,8.0518923,"female",-1.8362499,-1.8987937,7,NA,-1.7021004,11.821112
"745.3",745,31,7.0593014,"female",NA,-0.85132718,3,1.6482855,-0.8226766,18.256081
"745.5",745,31,7.0593014,"female",NA,-0.85132718,5,NA,-1.3295249,6.579422
"745.7",745,31,7.0593014,"female",NA,-0.85132718,7,1.166099,-0.91157085,15.941701
"746.3",746,31,8.1093884,"male",0.52466488,0.8517651,3,0.29335338,0.30091256,15.308277
"746.5",746,31,8.1093884,"male",0.52466488,0.8517651,5,0.75039196,0.81376445,23.825628
"746.7",746,31,8.1093884,"male",0.52466488,0.8517651,7,0.30329117,0.3591767,20.438484
"747.3",747,31,7.9466128,"female",NA,-1.7087386,3,2.3494012,-0.64889562,31.389853
"747.5",747,31,7.9466128,"female",NA,-1.7087386,5,0.57992023,0.83761209,26.950068
"747.7",747,31,7.9466128,"female",NA,-1.7087386,7,-0.36732361,-0.70645368,26.314213
"748.3",748,31,8.2482233,"female",0.54583305,0.44918662,3,2.9059176,0.0091838054,14.081815
"748.5",748,31,8.2482233,"female",0.54583305,0.44918662,5,NA,-0.1396506,10.760291
"748.7",748,31,8.2482233,"female",0.54583305,0.44918662,7,1.4461911,0.20733492,16.922792
"749.3",749,31,8.7463713,"male",-1.7209895,-0.10348705,3,0.69670784,1.1336639,19.498245
"749.5",749,31,8.7463713,"male",-1.7209895,-0.10348705,5,-2.1514072,-0.88235956,13.373711
"749.7",749,31,8.7463713,"male",-1.7209895,-0.10348705,7,-0.18568012,0.35992178,16.489023
"750.3",750,31,8.7842054,"female",-1.7231817,-1.4412789,3,-0.15211305,-2.0721879,23.29048
"750.5",750,31,8.7842054,"female",-1.7231817,-1.4412789,5,-0.62939548,-0.54207069,17.815283
"750.7",750,31,8.7842054,"female",-1.7231817,-1.4412789,7,0.43763414,-1.9452963,25.014812
"751.3",751,32,7.8533235,"female",0.86312836,-1.4629219,3,NA,-1.5029145,9.3388519
"751.5",751,32,7.8533235,"female",0.86312836,-1.4629219,5,NA,-1.1866437,6.5383096
"751.7",751,32,7.8533235,"female",0.86312836,-1.4629219,7,NA,-0.88813746,2.7454977
"752.3",752,32,8.6931877,"female",-0.4500334,0.50051445,3,-3.2455056,1.5156471,9.5386181
"752.5",752,32,8.6931877,"female",-0.4500334,0.50051445,5,NA,0.33762321,11.280871
"752.7",752,32,8.6931877,"female",-0.4500334,0.50051445,7,NA,1.2791773,11.026387
"753.3",753,32,8.1122274,"male",0.31279916,0.88556558,3,-0.16082421,1.8756818,11.903563
"753.5",753,32,8.1122274,"male",0.31279916,0.88556558,5,0.2247168,0.78304529,10.005139
"753.7",753,32,8.1122274,"male",0.31279916,0.88556558,7,0.79180229,0.76245618,13.898864
"754.3",754,32,9.0594826,"male",1.501662,-0.59661877,3,0.87222064,-1.5294085,22.109293
"754.5",754,32,9.0594826,"male",1.501662,-0.59661877,5,0.53816456,-0.28881127,23.420771
"754.7",754,32,9.0594826,"male",1.501662,-0.59661877,7,NA,-0.30715165,12.422209
"755.3",755,32,9.4718132,"female",-1.0790707,-0.50860178,3,0.039022252,0.42524332,19.755724
"755.5",755,32,9.4718132,"female",-1.0790707,-0.50860178,5,0.11071374,0.32927161,18.505127
"755.7",755,32,9.4718132,"female",-1.0790707,-0.50860178,7,0.36126009,0.53808314,23.845455
"756.3",756,32,9.5445499,"male",0.87851971,0.7705341,3,-0.57159889,0.21976052,12.911507
"756.5",756,32,9.5445499,"male",0.87851971,0.7705341,5,-0.86620247,1.452245,12.966166
"756.7",756,32,9.5445499,"male",0.87851971,0.7705341,7,NA,-0.04199544,4.7049241
"757.3",757,32,7.516242,"male",-0.60637814,-0.77984333,3,-1.2724739,1.7800668,11.030616
"757.5",757,32,7.516242,"male",-0.60637814,-0.77984333,5,1.9980363,1.7162632,15.492753
"757.7",757,32,7.516242,"male",-0.60637814,-0.77984333,7,-0.20633352,0.86871618,15.24948
"758.3",758,32,8.1085577,"female",0.20960228,0.73714685,3,2.0082388,1.5895576,22.889709
"758.5",758,32,8.1085577,"female",0.20960228,0.73714685,5,1.4125408,0.7370885,18.505461
"758.7",758,32,8.1085577,"female",0.20960228,0.73714685,7,1.4988614,2.3358474,23.841486
"759.3",759,32,7.7256122,"male",-1.5621104,2.8197172,3,-1.3980601,3.340327,14.505811
"759.5",759,32,7.7256122,"male",-1.5621104,2.8197172,5,0.091968462,3.1208181,19.892475
"759.7",759,32,7.7256122,"male",-1.5621104,2.8197172,7,-2.1050086,3.0448122,10.898936
"760.3",760,32,8.7777166,"male",-2.4734714,1.347651,3,-0.12030528,0.077197321,16.894054
"760.5",760,32,8.7777166,"male",-2.4734714,1.347651,5,NA,-1.105729,2.703151
"760.7",760,32,8.7777166,"male",-2.4734714,1.347651,7,NA,0.99507898,10.353468
"761.3",761,32,8.7934828,"male",-0.20743272,3.1327882,3,NA,4.3820119,7.3627682
"761.5",761,32,8.7934828,"male",-0.20743272,3.1327882,5,-0.52746081,4.3212585,9.4989929
"761.7",761,32,8.7934828,"male",-0.20743272,3.1327882,7,1.8607281,3.615289,11.836239
"762.3",762,32,7.8266664,"female",-0.095119655,-0.21552333,3,0.91967106,-1.2795084,20.062092
"762.5",762,32,7.8266664,"female",-0.095119655,-0.21552333,5,2.839936,-1.2047015,23.969347
"762.7",762,32,7.8266664,"female",-0.095119655,-0.21552333,7,2.2565446,-1.5321245,19.470165
"763.3",763,32,9.9391794,"male",-1.1818068,0.54242975,3,0.27249089,0.35918936,24.042564
"763.5",763,32,9.9391794,"male",-1.1818068,0.54242975,5,-0.57544184,-0.40968317,23.837301
"763.7",763,32,9.9391794,"male",-1.1818068,0.54242975,7,-3.9393575,-0.39134705,18.178837
"764.3",764,32,9.5427752,"male",-2.2643631,-1.6002494,3,-0.81453508,-0.99901366,20.487024
"764.5",764,32,9.5427752,"male",-2.2643631,-1.6002494,5,2.7994728,-0.99788231,27.464865
"764.7",764,32,9.5427752,"male",-2.2643631,-1.6002494,7,1.5099891,-1.0447274,27.580677
"765.3",765,32,7.1759677,"female",-0.56213289,-0.82805717,3,-1.1402946,0.015977308,13.177677
"765.5",765,32,7.1759677,"female",-0.56213289,-0.82805717,5,1.0367379,-0.85940772,17.279024
"765.7",765,32,7.1759677,"female",-0.56213289,-0.82805717,7,2.7952406,-1.2683489,17.987206
"766.3",766,32,8.5527267,"male",-0.44894961,0.90047127,3,0.55927426,0.60496616,16.327757
"766.5",766,32,8.5527267,"male",-0.44894961,0.90047127,5,NA,0.77909356,13.205028
"766.7",766,32,8.5527267,"male",-0.44894961,0.90047127,7,NA,-0.18176524,8.0550442
"767.3",767,32,8.2388706,"female",1.3251761,0.040636495,3,1.501583,1.2645606,22.035017
"767.5",767,32,8.2388706,"female",1.3251761,0.040636495,5,0.49004456,-0.71226019,17.968493
"767.7",767,32,8.2388706,"female",1.3251761,0.040636495,7,NA,0.88639998,11.384426
"768.3",768,32,7.3756723,"male",0.78741932,0.29303575,3,NA,1.8173537,5.6340423
"768.5",768,32,7.3756723,"male",0.78741932,0.29303575,5,NA,0.48585162,8.1291094
"768.7",768,32,7.3756723,"male",0.78741932,0.29303575,7,-2.0765529,0.40109518,15.6181
"769.3",769,32,9.1145611,"female",2.2863655,-0.3727687,3,NA,-3.0569334,8.557272
"769.5",769,32,9.1145611,"female",2.2863655,-0.3727687,5,-3.0024073,-1.336969,17.456732
"769.7",769,32,9.1145611,"female",2.2863655,-0.3727687,7,-0.39458656,-0.97651422,18.454535
"770.3",770,32,9.7924833,"female",-1.1789989,-1.1041598,3,2.8351328,-0.54666466,25.372164
"770.5",770,32,9.7924833,"female",-1.1789989,-1.1041598,5,1.6314344,0.0049184179,16.403687
"770.7",770,32,9.7924833,"female",-1.1789989,-1.1041598,7,2.444612,-1.6897222,15.54009
"771.3",771,32,7.7675424,"male",NA,-0.61999571,3,NA,-1.4719332,5.0751853
"771.5",771,32,7.7675424,"male",NA,-0.61999571,5,NA,-0.23790859,11.142853
"771.7",771,32,7.7675424,"male",NA,-0.61999571,7,-1.8215328,-1.6571624,14.030416
"772.3",772,32,8.531312,"female",0.08991538,-0.50245595,3,-0.58982491,-0.038887881,8.6443787
"772.5",772,32,8.531312,"female",0.08991538,-0.50245595,5,NA,0.76845014,6.2159181
"772.7",772,32,8.531312,"female",0.08991538,-0.50245595,7,1.6911719,0.48841757,13.417434
"773.3",773,32,9.9025517,"female",NA,-0.25559986,3,4.2448959,-0.30667776,32.445225
"773.5",773,32,9.9025517,"female",NA,-0.25559986,5,-1.7786369,-1.0776174,15.499409
"773.7",773,32,9.9025517,"female",NA,-0.25559986,7,1.540141,-1.1806629,20.542511
"774.3",774,32,9.5560532,"male",-0.17607398,-0.27410087,3,1.9004312,-0.11049427,15.744491
"774.5",774,32,9.5560532,"male",-0.17607398,-0.27410087,5,NA,-1.6474148,3.1907856
"774.7",774,32,9.5560532,"male",-0.17607398,-0.27410087,7,2.0581362,0.14446579,20.739952
"775.3",775,32,7.1522279,"female",-0.73305494,-0.50530022,3,1.2980814,-0.074866153,22.909384
"775.5",775,32,7.1522279,"female",-0.73305494,-0.50530022,5,1.1799749,0.30193409,17.723309
"775.7",775,32,7.1522279,"female",-0.73305494,-0.50530022,7,-2.1606357,-0.77086151,12.963647
